GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Family households:,Margin of Error; Family households:,Estimate; Family households: - Married-couple family,Margin of Error; Family households: - Married-couple family,Estimate; Family households: - Other family:,Margin of Error; Family households: - Other family:,"Estimate; Family households: - Other family: - Male householder, no wife present","Margin of Error; Family households: - Other family: - Male householder, no wife present","Estimate; Family households: - Other family: - Female householder, no husband present","Margin of Error; Family households: - Other family: - Female householder, no husband present",Estimate; Nonfamily households:,Margin of Error; Nonfamily households:,Estimate; Nonfamily households: - Householder living alone,Margin of Error; Nonfamily households: - Householder living alone,Estimate; Nonfamily households: - Householder not living alone,Margin of Error; Nonfamily households: - Householder not living alone
1500000US245102610004,245102610004,"Block Group 4, Census Tract 2610, Baltimore city, Maryland",448,107,269,99,193,78,76,67,17,24,59,63,179,75,167,74,12,15
1500000US245102611001,245102611001,"Block Group 1, Census Tract 2611, Baltimore city, Maryland",344,53,104,37,78,35,26,18,16,14,10,11,240,56,170,43,70,39
1500000US245102611002,245102611002,"Block Group 2, Census Tract 2611, Baltimore city, Maryland",575,56,265,57,213,49,52,24,15,13,37,24,310,72,178,56,132,42
1500000US245102701011,245102701011,"Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",312,49,203,35,162,33,41,27,0,12,41,27,109,52,71,46,38,24
1500000US245102701012,245102701012,"Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",310,65,249,68,113,33,136,61,29,39,107,60,61,24,44,24,17,15
1500000US245102701021,245102701021,"Block Group 1, Census Tract 2701.02, Baltimore city, Maryland",363,77,257,76,210,65,47,58,0,12,47,58,106,79,60,51,46,58
1500000US245102701022,245102701022,"Block Group 2, Census Tract 2701.02, Baltimore city, Maryland",232,93,114,57,76,44,38,42,0,12,38,42,118,75,95,66,23,33
1500000US245102701023,245102701023,"Block Group 3, Census Tract 2701.02, Baltimore city, Maryland",275,81,180,70,88,51,92,60,29,27,63,52,95,62,95,62,0,12
1500000US245102701024,245102701024,"Block Group 4, Census Tract 2701.02, Baltimore city, Maryland",535,109,308,87,141,66,167,80,9,14,158,80,227,103,202,101,25,27
1500000US245102702001,245102702001,"Block Group 1, Census Tract 2702, Baltimore city, Maryland",242,46,138,39,75,27,63,37,10,20,53,31,104,37,91,37,13,10
1500000US245102702002,245102702002,"Block Group 2, Census Tract 2702, Baltimore city, Maryland",285,52,137,43,112,40,25,24,7,10,18,23,148,43,105,34,43,29
1500000US245102702003,245102702003,"Block Group 3, Census Tract 2702, Baltimore city, Maryland",179,47,130,45,74,32,56,36,9,10,47,35,49,21,44,20,5,7
1500000US245102703011,245102703011,"Block Group 1, Census Tract 2703.01, Baltimore city, Maryland",323,69,149,55,117,51,32,30,0,12,32,30,174,63,136,61,38,32
1500000US245102703012,245102703012,"Block Group 2, Census Tract 2703.01, Baltimore city, Maryland",217,63,124,55,62,44,62,38,51,35,11,16,93,54,64,46,29,25
1500000US245102703013,245102703013,"Block Group 3, Census Tract 2703.01, Baltimore city, Maryland",185,56,122,51,105,53,17,18,8,12,9,12,63,36,49,28,14,22
1500000US245102703014,245102703014,"Block Group 4, Census Tract 2703.01, Baltimore city, Maryland",468,72,283,79,215,83,68,40,25,27,43,30,185,68,166,65,19,22
1500000US245102703021,245102703021,"Block Group 1, Census Tract 2703.02, Baltimore city, Maryland",317,60,230,56,182,57,48,40,0,12,48,40,87,47,69,45,18,20
1500000US245102703022,245102703022,"Block Group 2, Census Tract 2703.02, Baltimore city, Maryland",338,66,187,53,125,38,62,43,24,37,38,20,151,62,134,61,17,15
1500000US245102704011,245102704011,"Block Group 1, Census Tract 2704.01, Baltimore city, Maryland",795,204,569,214,234,128,335,186,96,107,239,149,226,96,208,96,18,30
1500000US245102704012,245102704012,"Block Group 2, Census Tract 2704.01, Baltimore city, Maryland",571,182,380,176,224,159,156,92,0,12,156,92,191,101,119,63,72,96
1500000US245102704013,245102704013,"Block Group 3, Census Tract 2704.01, Baltimore city, Maryland",591,150,396,169,160,88,236,161,86,106,150,124,195,114,107,87,88,70
1500000US245102704014,245102704014,"Block Group 4, Census Tract 2704.01, Baltimore city, Maryland",288,116,226,109,152,99,74,92,0,12,74,92,62,50,62,50,0,12
1500000US245102704021,245102704021,"Block Group 1, Census Tract 2704.02, Baltimore city, Maryland",195,49,118,52,113,50,5,10,0,12,5,10,77,36,47,29,30,24
1500000US245102704022,245102704022,"Block Group 2, Census Tract 2704.02, Baltimore city, Maryland",245,80,177,76,136,75,41,31,5,7,36,30,68,35,68,35,0,12
1500000US245102704023,245102704023,"Block Group 3, Census Tract 2704.02, Baltimore city, Maryland",195,54,97,42,52,29,45,35,0,12,45,35,98,53,67,36,31,37
1500000US245102704024,245102704024,"Block Group 4, Census Tract 2704.02, Baltimore city, Maryland",581,109,284,95,182,69,102,67,28,28,74,71,297,95,217,84,80,52
1500000US245102705011,245102705011,"Block Group 1, Census Tract 2705.01, Baltimore city, Maryland",287,102,174,85,102,49,72,72,0,12,72,72,113,76,81,76,32,27
1500000US245102705012,245102705012,"Block Group 2, Census Tract 2705.01, Baltimore city, Maryland",342,80,214,62,193,58,21,23,21,23,0,12,128,71,117,69,11,18
1500000US245102705013,245102705013,"Block Group 3, Census Tract 2705.01, Baltimore city, Maryland",445,96,318,105,169,72,149,88,22,19,127,86,127,48,105,47,22,22
1500000US245102705014,245102705014,"Block Group 4, Census Tract 2705.01, Baltimore city, Maryland",607,116,270,81,219,78,51,39,0,12,51,39,337,93,262,92,75,46
1500000US245102705021,245102705021,"Block Group 1, Census Tract 2705.02, Baltimore city, Maryland",393,95,177,60,79,38,98,53,14,21,84,57,216,90,206,89,10,16
1500000US245102705022,245102705022,"Block Group 2, Census Tract 2705.02, Baltimore city, Maryland",446,97,244,72,174,69,70,42,27,28,43,29,202,78,174,74,28,25
1500000US245102705023,245102705023,"Block Group 3, Census Tract 2705.02, Baltimore city, Maryland",390,105,242,88,158,73,84,62,9,15,75,67,148,81,90,77,58,35
1500000US245102705024,245102705024,"Block Group 4, Census Tract 2705.02, Baltimore city, Maryland",509,126,298,113,194,93,104,71,10,15,94,73,211,77,180,74,31,26
1500000US245102706001,245102706001,"Block Group 1, Census Tract 2706, Baltimore city, Maryland",207,70,98,42,64,41,34,22,0,12,34,22,109,62,63,50,46,47
1500000US245102706002,245102706002,"Block Group 2, Census Tract 2706, Baltimore city, Maryland",455,110,233,88,120,64,113,75,0,12,113,75,222,93,212,96,10,15
1500000US245102706003,245102706003,"Block Group 3, Census Tract 2706, Baltimore city, Maryland",360,86,94,40,47,35,47,33,24,22,23,25,266,89,215,86,51,49
1500000US245102706004,245102706004,"Block Group 4, Census Tract 2706, Baltimore city, Maryland",312,77,214,75,169,67,45,41,0,12,45,41,98,53,47,36,51,44
1500000US245102706005,245102706005,"Block Group 5, Census Tract 2706, Baltimore city, Maryland",300,87,210,71,134,69,76,51,0,12,76,51,90,65,76,61,14,21
1500000US245102706006,245102706006,"Block Group 6, Census Tract 2706, Baltimore city, Maryland",180,48,110,49,58,40,52,35,12,20,40,29,70,41,59,36,11,18
1500000US245102707011,245102707011,"Block Group 1, Census Tract 2707.01, Baltimore city, Maryland",1180,74,640,83,238,83,402,86,121,68,281,71,540,93,479,98,61,46
1500000US245102707021,245102707021,"Block Group 1, Census Tract 2707.02, Baltimore city, Maryland",299,77,124,73,10,12,114,73,10,16,104,74,175,69,143,62,32,25
1500000US245102707022,245102707022,"Block Group 2, Census Tract 2707.02, Baltimore city, Maryland",239,56,134,42,67,27,67,42,38,38,29,22,105,51,105,51,0,12
1500000US245102707023,245102707023,"Block Group 3, Census Tract 2707.02, Baltimore city, Maryland",342,77,235,74,120,48,115,62,44,37,71,46,107,56,95,54,12,12
1500000US245102707031,245102707031,"Block Group 1, Census Tract 2707.03, Baltimore city, Maryland",355,86,134,48,104,41,30,25,9,14,21,21,221,95,164,84,57,56
1500000US245102707032,245102707032,"Block Group 2, Census Tract 2707.03, Baltimore city, Maryland",383,98,201,83,176,79,25,40,0,12,25,40,182,70,167,70,15,17
1500000US245102707033,245102707033,"Block Group 3, Census Tract 2707.03, Baltimore city, Maryland",368,91,258,83,161,50,97,72,19,23,78,70,110,76,69,56,41,52
1500000US245102708011,245102708011,"Block Group 1, Census Tract 2708.01, Baltimore city, Maryland",359,98,276,95,127,68,149,73,75,58,74,43,83,51,75,48,8,14
1500000US245102708012,245102708012,"Block Group 2, Census Tract 2708.01, Baltimore city, Maryland",483,102,274,84,147,67,127,65,19,20,108,68,209,92,143,58,66,65
1500000US245102708013,245102708013,"Block Group 3, Census Tract 2708.01, Baltimore city, Maryland",302,90,186,96,74,45,112,85,0,12,112,85,116,39,92,39,24,19
1500000US245102708014,245102708014,"Block Group 4, Census Tract 2708.01, Baltimore city, Maryland",432,83,324,93,108,53,216,94,27,39,189,87,108,53,93,51,15,17
1500000US245102708021,245102708021,"Block Group 1, Census Tract 2708.02, Baltimore city, Maryland",449,145,375,143,113,80,262,135,46,65,216,142,74,60,48,44,26,43
1500000US245102708022,245102708022,"Block Group 2, Census Tract 2708.02, Baltimore city, Maryland",476,148,254,124,64,57,190,115,0,12,190,115,222,133,222,133,0,12
1500000US245102708023,245102708023,"Block Group 3, Census Tract 2708.02, Baltimore city, Maryland",424,140,242,140,66,60,176,139,0,12,176,139,182,113,96,81,86,96
1500000US245102708024,245102708024,"Block Group 4, Census Tract 2708.02, Baltimore city, Maryland",607,190,514,203,131,98,383,187,192,154,191,147,93,64,56,44,37,57
1500000US245102708025,245102708025,"Block Group 5, Census Tract 2708.02, Baltimore city, Maryland",168,67,108,64,11,18,97,61,0,12,97,61,60,50,60,50,0,12
1500000US245102708031,245102708031,"Block Group 1, Census Tract 2708.03, Baltimore city, Maryland",1161,168,923,166,475,173,448,176,57,60,391,173,238,114,173,103,65,55
1500000US245102708032,245102708032,"Block Group 2, Census Tract 2708.03, Baltimore city, Maryland",1048,184,264,135,172,114,92,91,0,12,92,91,784,182,784,182,0,12
1500000US245102708033,245102708033,"Block Group 3, Census Tract 2708.03, Baltimore city, Maryland",624,144,349,134,112,60,237,136,14,24,223,135,275,97,275,97,0,12
1500000US245102708041,245102708041,"Block Group 1, Census Tract 2708.04, Baltimore city, Maryland",439,104,200,94,123,63,77,68,0,12,77,68,239,85,213,83,26,25
1500000US245102708042,245102708042,"Block Group 2, Census Tract 2708.04, Baltimore city, Maryland",316,108,108,64,21,31,87,56,0,12,87,56,208,93,176,95,32,27
1500000US245102708043,245102708043,"Block Group 3, Census Tract 2708.04, Baltimore city, Maryland",236,59,109,45,90,40,19,22,0,12,19,22,127,52,109,48,18,25
1500000US245102708044,245102708044,"Block Group 4, Census Tract 2708.04, Baltimore city, Maryland",389,77,138,64,113,63,25,28,0,12,25,28,251,73,197,65,54,40
1500000US245102708051,245102708051,"Block Group 1, Census Tract 2708.05, Baltimore city, Maryland",439,100,231,81,70,43,161,81,39,38,122,92,208,80,171,73,37,47
1500000US245102708052,245102708052,"Block Group 2, Census Tract 2708.05, Baltimore city, Maryland",431,110,306,117,117,63,189,116,0,12,189,116,125,50,125,50,0,12
1500000US245102708053,245102708053,"Block Group 3, Census Tract 2708.05, Baltimore city, Maryland",432,121,208,83,97,49,111,69,0,12,111,69,224,110,196,104,28,43
1500000US245102708054,245102708054,"Block Group 4, Census Tract 2708.05, Baltimore city, Maryland",384,84,255,74,83,47,172,66,35,25,137,64,129,63,110,60,19,22
1500000US245102708055,245102708055,"Block Group 5, Census Tract 2708.05, Baltimore city, Maryland",350,85,275,84,190,71,85,71,41,64,44,30,75,44,46,34,29,28
1500000US245102709011,245102709011,"Block Group 1, Census Tract 2709.01, Baltimore city, Maryland",420,90,217,79,86,56,131,68,48,53,83,42,203,85,162,75,41,43
1500000US245102709012,245102709012,"Block Group 2, Census Tract 2709.01, Baltimore city, Maryland",386,97,268,105,116,53,152,90,60,52,92,69,118,51,111,50,7,11
1500000US245102709013,245102709013,"Block Group 3, Census Tract 2709.01, Baltimore city, Maryland",759,113,377,110,161,59,216,104,65,62,151,83,382,107,355,108,27,34
1500000US245102709021,245102709021,"Block Group 1, Census Tract 2709.02, Baltimore city, Maryland",566,104,368,102,218,91,150,75,6,11,144,77,198,95,189,93,9,14
1500000US245102709022,245102709022,"Block Group 2, Census Tract 2709.02, Baltimore city, Maryland",238,69,196,78,103,73,93,53,7,10,86,51,42,34,42,34,0,12
1500000US245102709023,245102709023,"Block Group 3, Census Tract 2709.02, Baltimore city, Maryland",553,95,449,105,191,83,258,111,46,45,212,105,104,46,97,46,7,12
1500000US245102709031,245102709031,"Block Group 1, Census Tract 2709.03, Baltimore city, Maryland",419,96,235,86,77,45,158,79,62,57,96,53,184,67,113,60,71,54
1500000US245102709032,245102709032,"Block Group 2, Census Tract 2709.03, Baltimore city, Maryland",296,72,184,71,105,50,79,65,7,13,72,62,112,49,94,47,18,21
1500000US245102709033,245102709033,"Block Group 3, Census Tract 2709.03, Baltimore city, Maryland",463,106,241,93,115,61,126,77,33,50,93,63,222,75,222,75,0,12
1500000US245102710011,245102710011,"Block Group 1, Census Tract 2710.01, Baltimore city, Maryland",265,53,186,55,40,25,146,52,28,16,118,50,79,33,62,30,17,18
1500000US245102710012,245102710012,"Block Group 2, Census Tract 2710.01, Baltimore city, Maryland",185,43,105,32,51,26,54,27,5,7,49,28,80,36,61,32,19,20
1500000US245102710013,245102710013,"Block Group 3, Census Tract 2710.01, Baltimore city, Maryland",411,63,240,63,47,34,193,57,19,17,174,55,171,54,146,49,25,29
1500000US245102710021,245102710021,"Block Group 1, Census Tract 2710.02, Baltimore city, Maryland",460,91,383,100,108,59,275,97,74,69,201,87,77,35,70,35,7,11
1500000US245102710022,245102710022,"Block Group 2, Census Tract 2710.02, Baltimore city, Maryland",270,81,166,81,53,47,113,74,33,30,80,68,104,43,91,44,13,17
1500000US245102710023,245102710023,"Block Group 3, Census Tract 2710.02, Baltimore city, Maryland",199,59,94,48,77,44,17,27,0,12,17,27,105,54,83,51,22,24
1500000US245102710024,245102710024,"Block Group 4, Census Tract 2710.02, Baltimore city, Maryland",277,96,184,82,33,22,151,80,0,12,151,80,93,42,93,42,0,12
1500000US245102710025,245102710025,"Block Group 5, Census Tract 2710.02, Baltimore city, Maryland",301,90,176,77,74,51,102,61,10,17,92,59,125,69,125,69,0,12
1500000US245102711011,245102711011,"Block Group 1, Census Tract 2711.01, Baltimore city, Maryland",543,67,134,52,105,48,29,20,0,12,29,20,409,71,372,70,37,22
1500000US245102711012,245102711012,"Block Group 2, Census Tract 2711.01, Baltimore city, Maryland",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102711013,245102711013,"Block Group 3, Census Tract 2711.01, Baltimore city, Maryland",385,54,208,50,94,31,114,45,27,29,87,44,177,53,157,52,20,15
1500000US245102711021,245102711021,"Block Group 1, Census Tract 2711.02, Baltimore city, Maryland",148,29,127,24,113,25,14,11,5,8,9,10,21,20,15,16,6,9
1500000US245102711022,245102711022,"Block Group 2, Census Tract 2711.02, Baltimore city, Maryland",279,57,220,49,181,43,39,34,6,10,33,30,59,34,43,31,16,16
1500000US245102712001,245102712001,"Block Group 1, Census Tract 2712, Baltimore city, Maryland",273,73,137,64,120,59,17,26,17,26,0,12,136,94,91,84,45,45
1500000US245102712002,245102712002,"Block Group 2, Census Tract 2712, Baltimore city, Maryland",563,105,198,107,188,108,10,17,10,17,0,12,365,114,270,95,95,94
1500000US245102712003,245102712003,"Block Group 3, Census Tract 2712, Baltimore city, Maryland",407,98,224,57,211,56,13,20,0,12,13,20,183,95,148,97,35,34
1500000US245102712004,245102712004,"Block Group 4, Census Tract 2712, Baltimore city, Maryland",335,78,327,78,303,79,24,34,0,12,24,34,8,15,0,12,8,15
1500000US245102712005,245102712005,"Block Group 5, Census Tract 2712, Baltimore city, Maryland",302,62,242,68,231,68,11,18,0,12,11,18,60,33,33,32,27,30
1500000US245102712006,245102712006,"Block Group 6, Census Tract 2712, Baltimore city, Maryland",476,72,246,83,246,83,0,12,0,12,0,12,230,78,179,70,51,48
1500000US245102713001,245102713001,"Block Group 1, Census Tract 2713, Baltimore city, Maryland",584,72,378,69,336,66,42,32,22,25,20,22,206,75,151,78,55,42
1500000US245102713002,245102713002,"Block Group 2, Census Tract 2713, Baltimore city, Maryland",274,53,143,45,129,40,14,21,0,12,14,21,131,51,109,48,22,22
1500000US245102713003,245102713003,"Block Group 3, Census Tract 2713, Baltimore city, Maryland",302,49,193,38,193,38,0,12,0,12,0,12,109,51,99,50,10,15
1500000US245102714001,245102714001,"Block Group 1, Census Tract 2714, Baltimore city, Maryland",273,45,196,50,178,50,18,14,0,12,18,14,77,40,55,36,22,24
1500000US245102714002,245102714002,"Block Group 2, Census Tract 2714, Baltimore city, Maryland",564,72,394,66,324,61,70,37,32,27,38,31,170,55,170,55,0,12
1500000US245102714003,245102714003,"Block Group 3, Census Tract 2714, Baltimore city, Maryland",699,87,315,64,281,64,34,28,6,9,28,25,384,79,317,82,67,39
1500000US245102715011,245102715011,"Block Group 1, Census Tract 2715.01, Baltimore city, Maryland",304,53,203,56,183,57,20,28,0,12,20,28,101,39,77,34,24,19
1500000US245102715012,245102715012,"Block Group 2, Census Tract 2715.01, Baltimore city, Maryland",262,58,117,47,109,45,8,12,0,12,8,12,145,58,106,58,39,30
1500000US245102715013,245102715013,"Block Group 3, Census Tract 2715.01, Baltimore city, Maryland",290,64,184,48,147,46,37,39,0,12,37,39,106,51,68,41,38,33
1500000US245102715014,245102715014,"Block Group 4, Census Tract 2715.01, Baltimore city, Maryland",374,54,262,60,213,50,49,39,10,11,39,36,112,41,108,40,4,8
1500000US245102715015,245102715015,"Block Group 5, Census Tract 2715.01, Baltimore city, Maryland",583,81,221,63,185,59,36,28,14,22,22,19,362,85,317,78,45,33
1500000US245102715031,245102715031,"Block Group 1, Census Tract 2715.03, Baltimore city, Maryland",630,45,193,43,166,40,27,23,0,12,27,23,437,59,419,60,18,15
1500000US245102716001,245102716001,"Block Group 1, Census Tract 2716, Baltimore city, Maryland",274,93,185,93,8,12,177,94,54,62,123,76,89,45,89,45,0,12
1500000US245102716002,245102716002,"Block Group 2, Census Tract 2716, Baltimore city, Maryland",262,75,146,74,6,9,140,76,0,12,140,76,116,68,78,54,38,46
1500000US245102716003,245102716003,"Block Group 3, Census Tract 2716, Baltimore city, Maryland",348,113,205,87,85,70,120,74,8,13,112,73,143,87,135,85,8,14
1500000US245102716004,245102716004,"Block Group 4, Census Tract 2716, Baltimore city, Maryland",255,97,168,89,45,44,123,80,37,48,86,64,87,49,59,37,28,37
1500000US245102716005,245102716005,"Block Group 5, Census Tract 2716, Baltimore city, Maryland",239,90,137,71,74,58,63,48,32,39,31,30,102,73,70,56,32,45
1500000US245102716006,245102716006,"Block Group 6, Census Tract 2716, Baltimore city, Maryland",203,96,175,95,26,30,149,89,0,12,149,89,28,24,19,20,9,13
1500000US245102717001,245102717001,"Block Group 1, Census Tract 2717, Baltimore city, Maryland",218,83,8,13,8,13,0,12,0,12,0,12,210,86,210,86,0,12
1500000US245102717002,245102717002,"Block Group 2, Census Tract 2717, Baltimore city, Maryland",238,78,95,56,57,58,38,28,0,12,38,28,143,66,143,66,0,12
1500000US245102717003,245102717003,"Block Group 3, Census Tract 2717, Baltimore city, Maryland",395,87,251,83,44,39,207,82,97,71,110,54,144,56,132,56,12,15
1500000US245102717004,245102717004,"Block Group 4, Census Tract 2717, Baltimore city, Maryland",452,130,346,133,201,121,145,81,16,25,129,77,106,84,106,84,0,12
1500000US245102717005,245102717005,"Block Group 5, Census Tract 2717, Baltimore city, Maryland",424,105,303,119,63,64,240,108,0,12,240,108,121,75,95,88,26,44
1500000US245102717006,245102717006,"Block Group 6, Census Tract 2717, Baltimore city, Maryland",232,101,133,88,49,63,84,70,6,14,78,71,99,80,68,60,31,52
1500000US245102718011,245102718011,"Block Group 1, Census Tract 2718.01, Baltimore city, Maryland",230,87,125,80,67,62,58,51,0,12,58,51,105,60,98,59,7,12
1500000US245102718012,245102718012,"Block Group 2, Census Tract 2718.01, Baltimore city, Maryland",447,110,173,94,25,27,148,96,64,80,84,61,274,95,258,97,16,25
1500000US245102718013,245102718013,"Block Group 3, Census Tract 2718.01, Baltimore city, Maryland",541,116,370,96,164,87,206,85,32,29,174,82,171,90,147,83,24,29
1500000US245102718021,245102718021,"Block Group 1, Census Tract 2718.02, Baltimore city, Maryland",197,64,97,40,21,17,76,42,0,12,76,42,100,55,54,35,46,43
1500000US245102718022,245102718022,"Block Group 2, Census Tract 2718.02, Baltimore city, Maryland",189,59,122,49,37,26,85,43,35,37,50,34,67,47,47,41,20,21
1500000US245102718023,245102718023,"Block Group 3, Census Tract 2718.02, Baltimore city, Maryland",154,45,99,47,34,27,65,40,12,17,53,36,55,31,47,29,8,11
1500000US245102718024,245102718024,"Block Group 4, Census Tract 2718.02, Baltimore city, Maryland",366,80,286,63,62,40,224,58,67,48,157,52,80,46,61,36,19,29
1500000US245102719001,245102719001,"Block Group 1, Census Tract 2719, Baltimore city, Maryland",360,73,211,54,171,52,40,28,10,16,30,29,149,63,131,59,18,29
1500000US245102719002,245102719002,"Block Group 2, Census Tract 2719, Baltimore city, Maryland",213,77,110,72,59,64,51,43,9,15,42,43,103,43,103,43,0,12
1500000US245102719003,245102719003,"Block Group 3, Census Tract 2719, Baltimore city, Maryland",352,99,179,95,73,55,106,82,0,12,106,82,173,81,173,81,0,12
1500000US245102719004,245102719004,"Block Group 4, Census Tract 2719, Baltimore city, Maryland",202,77,121,60,55,30,66,55,0,12,66,55,81,56,51,43,30,38
1500000US245102719005,245102719005,"Block Group 5, Census Tract 2719, Baltimore city, Maryland",380,78,230,73,113,73,117,52,29,32,88,42,150,68,139,66,11,17
1500000US245102720031,245102720031,"Block Group 1, Census Tract 2720.03, Baltimore city, Maryland",364,110,261,102,185,70,76,88,0,12,76,88,103,74,89,71,14,23
1500000US245102720032,245102720032,"Block Group 2, Census Tract 2720.03, Baltimore city, Maryland",404,133,131,81,83,53,48,71,0,12,48,71,273,136,249,132,24,32
1500000US245102720033,245102720033,"Block Group 3, Census Tract 2720.03, Baltimore city, Maryland",532,117,356,101,249,104,107,89,26,41,81,74,176,104,134,97,42,51
1500000US245102720034,245102720034,"Block Group 4, Census Tract 2720.03, Baltimore city, Maryland",534,100,330,98,290,94,40,42,11,19,29,36,204,70,204,70,0,12
1500000US245102720035,245102720035,"Block Group 5, Census Tract 2720.03, Baltimore city, Maryland",279,85,183,84,119,72,64,71,6,17,58,69,96,58,87,56,9,16
1500000US245102720041,245102720041,"Block Group 1, Census Tract 2720.04, Baltimore city, Maryland",742,125,349,98,339,99,10,34,0,12,10,34,393,102,294,117,99,85
1500000US245102720042,245102720042,"Block Group 2, Census Tract 2720.04, Baltimore city, Maryland",1297,127,586,150,425,145,161,82,37,57,124,72,711,139,676,133,35,57
1500000US245102720051,245102720051,"Block Group 1, Census Tract 2720.05, Baltimore city, Maryland",476,74,228,60,162,52,66,51,0,12,66,51,248,68,241,67,7,12
1500000US245102720052,245102720052,"Block Group 2, Census Tract 2720.05, Baltimore city, Maryland",191,41,142,43,134,40,8,13,0,12,8,13,49,32,49,32,0,12
1500000US245102720053,245102720053,"Block Group 3, Census Tract 2720.05, Baltimore city, Maryland",601,94,317,82,270,76,47,37,25,33,22,20,284,90,260,89,24,20
1500000US245102720061,245102720061,"Block Group 1, Census Tract 2720.06, Baltimore city, Maryland",1053,126,482,149,278,94,204,106,58,63,146,87,571,123,541,121,30,28
1500000US245102720062,245102720062,"Block Group 2, Census Tract 2720.06, Baltimore city, Maryland",689,107,343,95,152,59,191,84,27,25,164,84,346,100,292,88,54,53
1500000US245102720071,245102720071,"Block Group 1, Census Tract 2720.07, Baltimore city, Maryland",817,133,502,114,210,76,292,108,30,35,262,109,315,116,235,101,80,75
1500000US245102720072,245102720072,"Block Group 2, Census Tract 2720.07, Baltimore city, Maryland",480,115,269,88,180,76,89,63,18,21,71,60,211,81,186,72,25,40
1500000US245102720073,245102720073,"Block Group 3, Census Tract 2720.07, Baltimore city, Maryland",632,118,256,88,79,63,177,87,12,19,165,84,376,109,376,109,0,12
1500000US245102801011,245102801011,"Block Group 1, Census Tract 2801.01, Baltimore city, Maryland",356,63,272,69,109,69,163,67,18,22,145,70,84,36,77,35,7,12
1500000US245102801012,245102801012,"Block Group 2, Census Tract 2801.01, Baltimore city, Maryland",580,96,220,78,94,61,126,56,15,17,111,56,360,108,295,110,65,55
1500000US245102801013,245102801013,"Block Group 3, Census Tract 2801.01, Baltimore city, Maryland",440,77,341,78,142,73,199,93,8,14,191,93,99,49,99,49,0,12
1500000US245102801021,245102801021,"Block Group 1, Census Tract 2801.02, Baltimore city, Maryland",149,88,69,86,69,86,0,12,0,12,0,12,80,32,80,32,0,12
1500000US245102801022,245102801022,"Block Group 2, Census Tract 2801.02, Baltimore city, Maryland",293,88,146,67,93,67,53,40,0,12,53,40,147,91,147,91,0,12
1500000US245102801023,245102801023,"Block Group 3, Census Tract 2801.02, Baltimore city, Maryland",413,142,241,135,133,106,108,84,88,76,20,37,172,112,157,109,15,24
1500000US245102801024,245102801024,"Block Group 4, Census Tract 2801.02, Baltimore city, Maryland",697,205,458,174,162,126,296,154,55,69,241,144,239,127,220,124,19,31
1500000US245102801025,245102801025,"Block Group 5, Census Tract 2801.02, Baltimore city, Maryland",446,139,270,139,15,24,255,137,32,36,223,134,176,90,176,90,0,12
1500000US245102801026,245102801026,"Block Group 6, Census Tract 2801.02, Baltimore city, Maryland",216,104,123,79,56,66,67,47,19,30,48,37,93,78,74,73,19,30
1500000US245102802001,245102802001,"Block Group 1, Census Tract 2802, Baltimore city, Maryland",347,89,274,84,163,70,111,58,30,35,81,41,73,62,73,62,0,12
1500000US245102802002,245102802002,"Block Group 2, Census Tract 2802, Baltimore city, Maryland",243,92,141,61,54,56,87,48,35,37,52,36,102,85,102,85,0,12
1500000US245102802003,245102802003,"Block Group 3, Census Tract 2802, Baltimore city, Maryland",277,109,169,92,58,43,111,86,44,54,67,61,108,80,108,80,0,12
1500000US245102802004,245102802004,"Block Group 4, Census Tract 2802, Baltimore city, Maryland",332,112,138,74,56,41,82,63,32,46,50,48,194,96,157,90,37,48
1500000US245102802005,245102802005,"Block Group 5, Census Tract 2802, Baltimore city, Maryland",263,75,128,58,87,54,41,30,0,12,41,30,135,70,87,54,48,45
1500000US245102802006,245102802006,"Block Group 6, Census Tract 2802, Baltimore city, Maryland",311,102,109,53,44,47,65,33,7,11,58,33,202,91,154,71,48,56
1500000US245102803011,245102803011,"Block Group 1, Census Tract 2803.01, Baltimore city, Maryland",365,97,174,76,68,45,106,63,0,12,106,63,191,85,114,64,77,61
1500000US245102803012,245102803012,"Block Group 2, Census Tract 2803.01, Baltimore city, Maryland",386,95,269,82,122,64,147,65,18,28,129,62,117,67,108,67,9,13
1500000US245102803013,245102803013,"Block Group 3, Census Tract 2803.01, Baltimore city, Maryland",963,120,331,94,95,64,236,72,0,12,236,72,632,133,568,129,64,51
1500000US245102803021,245102803021,"Block Group 1, Census Tract 2803.02, Baltimore city, Maryland",534,78,303,73,125,44,178,66,28,31,150,59,231,65,215,67,16,26
1500000US245102803022,245102803022,"Block Group 2, Census Tract 2803.02, Baltimore city, Maryland",426,73,214,56,67,25,147,53,20,19,127,51,212,68,202,68,10,15
